fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
AAL,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,3.577202,539030538,1928221084.69,4489,ATA PORTFÖY PARA PİYASASI (TL) FONU
AAS,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,12.869565,1362485,17534589.6,152,ATA PORTFÖY FON SEPETİ SERBEST FONU
AAV,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,63.567658,2197397,139683379.97,1948,ATA PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
AC1,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.309439,102222808,338300098.75,198,PARDUS PORTFÖY KISA VADELİ KATILIM SERBEST FONU
AC4,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.112637,500252510,2057356850.76,4223,PARDUS PORTFÖY PARA PİYASASI (TL) FON
AC5,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.795655,6114528,23208638.59,145,PARDUS PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
AC6,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.23776,1320108,76880133.05,82,PARDUS PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON
ACC,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,44.634557,2633517,117545863.98,1279,İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN)
ACD,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,6.249543,57550434,359663917.02,1496,İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON
ACU,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,57.934382,25459788,1474997091.26,163,İSTANBUL PORTFÖY URARTU SERBEST (DÖVİZ) FON
ADE,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.894987,761177097,681243474.32,25530,AK PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON
ADP,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.308438,3178316231,4158629140.46,21477,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
AED,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,116.802365,577515,67455128.16,1387,ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON
AES,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Yabancı Fon Sepeti Fonu,0.210214,7396021112,1554747824.4,36295,AK PORTFÖY PETROL YABANCI BYF FON SEPETİ FONU
AEV,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,2.085818,4291927,8952177.59,401,ALLBATROSS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
AFA,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.290854,4219832473,5447189190.61,47134,AK PORTFÖY AMERİKA YABANCI HİSSE SENEDİ FONU
AFO,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,1.321754,14363338143,18984797386.15,81477,AK PORTFÖY ALTIN FONU
AFS,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.352573,2592000950,913869245.32,29273,AK PORTFÖY SAĞLIK SEKTÖRÜ YABANCI HİSSE SENEDİ FONU
AFT,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.973561,19178805418,18671746225.46,137055,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU
AFV,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.599167,2035105794,1219367910.56,14778,AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU
AGC,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,9.532276,10800775,102955964.68,2465,AK PORTFÖY İKİNCİ DEĞİŞKEN FON
AHI,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,36.292444,3103406,112630189.38,2589,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN)
AHN,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,69.914631,479502,33524205.3,101,ATLAS PORTFÖY SERBEST(DÖVİZ)FON
AHU,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,11.638784,8510976,99057407.17,586,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU
AHV,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,22.111479,6223150,137603050.52,209,AZİMUT PORTFÖY DENGELİ FON SEPETİ FONU
AIS,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,0.110243,106083100519,11694875709.51,23460,AK PORTFÖY PARA PİYASASI KATILIM FONU
AJ1,A1 CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.354607,7559447,10240079.31,82,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
AJK,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,65.544669,1939776,127141975.84,133,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON
AK2,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.563078,506489339,285192834.62,9234,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU
AK3,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,53.831061,155069734,8347568358,20713,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
AKE,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.528825,1967177730,1040291984.23,13369,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU
AKU,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.99587,2591584900,2580881167.39,18255,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
ALC,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.380875,4366800345,1663205350.99,24888,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
AN1,STRATEJİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,117.657798,12300425,1447240954.34,2849,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON
ANZ,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,21.900776,11834563,259186111.32,156,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON
AOJ,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.599458,12672631,20269346.86,201,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
AOY,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.353241,2794531219,987142332.81,35059,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU
AP5,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.831045,1048850,871641.05,17,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
AP7,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.712294,72395458,196357792.37,427,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON
APJ,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,6.8887,11970274,82459626.86,2877,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU
APT,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.166502,2645454345,440472824.39,13191,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU
ARE,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.255728,258601220,66131638.88,2066,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU
ARL,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,16.150385,246457440,3980382520.84,7323,AK PORTFÖY BİRİNCİ FON SEPETİ FONU
ARM,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,18.389779,162309585,2984837454.46,4993,AK PORTFÖY İKİNCİ FON SEPETİ FONU
AS1,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,45.90611,138803,6371905.83,36,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
ASJ,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,3.985747,10963352,43697150.13,744,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
ATJ,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,22.803437,45294433,1032868758.31,9,AZİMUT PORTFÖY İKİNCİ DEĞİŞKEN FON
AU1,A1 CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,1.194574,42854823,51193251.51,885,A1 CAPİTAL PORTFÖY ALTIN FONU
AUV,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,49.691778,7783694,386785598.12,521,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON
AYA,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,19.010757,56674316,1077421659.72,9379,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
AYR,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.143498,11723025438,1682226757.24,13103,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU
BAG,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,1.077502,91129450,98192156.98,182,BULLS PORTFÖY ATAK DEĞIŞKEN FON
BAI,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.072721,55757769,59812550.18,125,BV PORTFÖY ALTIN KATILIM FONU
BBF,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,3.684311,40280179,148404710.94,871,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU
BBP,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Borçlanma Araçları Fonu,2.315542,10963341,25386075.42,608,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
BBS,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.664848,1455249462,2422769010.39,689,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON
BCK,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,2.084508,56205455,117160725.72,2438,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON
BCO,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,2.009624,57010946,114570574.46,1334,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU
BDA,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,57.368083,95580198,5483252713.92,807,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON
BDS,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,1.995059,89955058,179465686.94,7074,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
BDY,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.716151,62013945,106425293.4,2369,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
BFE,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Fon Sepeti Fonu,1.840566,5602408,10311599.43,56,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU
BFS,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Fon Sepeti Fonu,1.102568,24741693,27279394.59,325,BULLS PORTFÖY EMTİA FON SEPETİ FONU
BFT,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.201199,167702119,201443670.87,624,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
BGP,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,6.706632,8181877401,54872839273.86,29033,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU
BGR,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.973898,33574305,32697944.37,255,AK PORTFÖY BIST GYO ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
BHA,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.805151,52944120,95572153.64,761,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
BHE,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.837923,22254543,40902139.67,105,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
BHF,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.184663,54950697,174999425.4,1409,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON
BHI,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.405224,975331979,2345892296.5,447,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
BHL,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.257785,72684504,91421498.43,749,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
BID,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,3.279388,69879484,229161941.51,2012,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
BIG,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.476902,348150513,514184276.95,3206,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
BIH,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,9.078853,99739029,905516020.22,495,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
BIO,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.403932,278015882,668331212.09,9775,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
BIP,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.682736,4639696971,7807383589.3,234,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON
BIS,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.819917,443713436,807521802.42,59,BV PORTFÖY BİRİNCİ SERBEST FON
BIY,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.341432,60897010,81689186.26,294,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
BJD,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,54.105104,13406633,725367278.25,106,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON
BKY,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,50.651328,163395235,8276185629.95,1091,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON
BLD,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.710948,291912247,499446594.63,701,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON
BLT,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Altın Fonu,1.865494,204144258,380829810.84,3229,BULLS PORTFÖY ALTIN FONU
BMU,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,2.535369,67060345,170022725.64,2352,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
BNC,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.261003,286193660,647084702.05,262,AK PORTFÖY BEŞİNCİ SERBEST FON
BNH,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.246057,47974328,59778739.52,171,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
BOL,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.747638,70812951,123755386.57,324,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU
BON,A1 CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.462314,64566346,94416246.22,497,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU
BOS,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.238444,45097095,55850216.67,687,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
BPZ,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,1.640815,831899948,1364993902.81,2182,BULLS PORTFÖY PARA PİYASASI (TL) FONU
BRC,RE-PIE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.375542,86895786,119528772.09,38,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
BRF,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Fon Sepeti Fonu,1.621386,53384214,86556395.95,1143,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU
BRR,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.712119,1445502341,2474871598.63,876,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
BRT,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.836049,12489641,10441946.18,315,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
BS1,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.506078,268827248,404874766.5,593,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON
BSD,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.207994,280860014,339277140,88,BV PORTFÖY SERBEST (DÖVİZ) FON
BSH,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.02161,7372354,7531668.74,129,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
BSM,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.828327,1451598277,2653996643.38,2833,GLOBAL MD PORTFÖY BERRAK SERBEST FON
BST,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.610428,3584343,38031413.7,541,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
BTE,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.196419,42180095,219185427.19,1004,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON
BTJ,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.402993,8964293,12576843.92,55,ATLAS PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
BTK,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.685983,190524917,321221755.3,2135,BV PORTFÖY TEKNOLOJİ KATILIM FONU
BTZ,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.238295,6169633,7639825.23,186,ATLAS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
BUB,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Fon Sepeti Fonu,1.30759,69360551,90695183.38,2361,BULLS PORTFÖY BİRİNCİ FON SEPETİ FONU
BUV,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.167275,10457448,12206716.89,218,BULLS PORTFÖY VOLTRAN SERBEST (TL) FON
BUY,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.682141,186325773,313426209.62,16372,AK PORTFÖY BÜYÜYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
BV1,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.681289,55134011,92696214.95,467,BV PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON)
BVD,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.387129,159737557,221576605.8,316,BV PORTFÖY BİRİNCİ DEĞİŞKEN FON
BVF,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,1.453379,1608688452,2338034306.16,621,BV PORTFÖY PARA PİYASASI (TL) FON
BVK,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,0.784602,215198,168844.77,29,BULLS PORTFÖY VOLTRAN KATILIM SERBEST (TL) FON
BVM,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.341063,10354616,13886196.26,122,ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
BVV,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.470635,45553146,158098337.25,1105,BV PORTFÖY TEKNOLOJİ DEĞİŞKEN FON
BVZ,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.609099,723044992,3332585651.17,602,BV PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON
CAH,A1 CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.236945,12112680,14982720.48,186,A1 CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
CFO,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,2.583391,746898139,1929530043.44,460,ROTA PORTFÖY İKİNCİ PARA PİYASASI FONU
CIN,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.742529,11512357,20060616.85,521,AKTİF PORTFÖY BİRİNCİ SERBEST FON
CKF,ALBARAKA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.136618,330989602,707198227.83,2961,ALBARAKA PORTFÖY ÇOKLU VARLIK KATILIM FONU
CKL,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.598109,497133245,794473128.78,1344,YAPI KREDİ PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON
CKS,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,61.896908,94968811,5878275753.85,2391,İŞ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON
CPT,ROTA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.68639,245413516,904689897.12,13889,ROTA PORTFÖY ÇİP TEKNOLOJİLERİ DEĞİŞKEN FON
CPU,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,3.865869,350648872,1355562632.73,17868,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU
CVK,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,5.239798,33313970,174558464.93,1866,INVEO PORTFÖY ÇOKLU VARLIK KATILIM FONU
CVL,A1 CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.608078,104331833,167773673.22,2069,A1 CAPİTAL PORTFÖY ÇOKLU VARLIK KATILIM FONU
DA1,A1 CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,48.78766,104599,5103140.44,37,A1 CAPİTAL PORTFÖY SERBEST (DÖVİZ) FON
DAH,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,3.729728,162739800,606975138.58,2525,DENİZ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
