fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
IIH,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,31.375314,51674045,1621289390.68,21081,İSTANBUL PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IIN,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.451865,949969162,1379227258.2,134,INVEO PORTFÖY PARA PİYASASI SERBEST (TL) FON
IJA,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,13.36339,12285305,164173318.79,1193,INVEO PORTFÖY ATAK DEĞİŞKEN FON
IJB,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,6.675422,30663707,204693169.29,6914,İŞ PORTFÖY DİJİTAL OYUN SEKTÖRÜ KARMA FON
IJC,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,15.312856,263878469,4040732892.92,43619,İŞ PORTFÖY YARI İLETKEN TEKNOLOJİLERİ DEĞİŞKEN FON
IJI,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,9.59972,20335938,195219303.24,258,İSTANBUL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON )
IJP,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,9.208361,67664873,623082569.68,12567,İŞ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON
IJT,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.318997,171199841,1253011114.65,1621,İŞ PORTFÖY TARIM SERBEST FON
IJV,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.795676,612152094,3547835065,2779,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU
IJZ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,14.690714,63588693,934163301.5,15764,İŞ PORTFÖY SİBER GÜVENLİK TEKNOLOJİLERİ DEĞİŞKEN FON
IKL,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,9.982411,25453216,254084470.24,5352,İŞ PORTFÖY SAĞLIK ŞİRKETLERİ KARMA FON
IKP,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,9.01657,106388614,959260418.71,12542,İŞ PORTFÖY YENİLENEBİLİR ENERJİ KARMA FON
IKV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.558415,207537698,323429902.43,1241,İŞ PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
ILU,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.180034,1837384432,2168175276.01,4,İSTANBUL PORTFÖY ONALTINCI SERBEST FON
ILZ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,8.408628,129714938,1090724709.45,6332,İŞ PORTFÖY TEMKİNLİ FON SEPETİ FONU
IMB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.10995,3518565,3905429.96,171,İSTANBUL PORTFÖY ALGORİTMİK MODEL HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IMF,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.768992,66550045,383926687.55,19,İSTANBUL PORTFÖY MAESTRO SERBEST FON
IML,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.657007,497729436,824741168.81,4489,İŞ PORTFÖY MODEL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IOG,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,13.833141,950880761,13153668087.89,18276,İŞ PORTFÖY GÜMÜŞ SERBEST FON
IOO,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.731986,6677286040,31596824870.74,8965,İŞ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU
IPB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.813496,1141332931,928469960.99,14598,İSTANBUL PORTFÖY BİRİNCİ DEĞİŞKEN FON
IPG,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,9.662656,36258594,350354312.83,1706,İŞ PORTFÖY ATAK FON SEPETİ FONU
IPJ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,19.539661,63528439,1241324160.7,18228,İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON
IPV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,79.108886,26417513,2089860023.51,11870,İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU
IRB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.351703,939634628,1270107061.35,710,İSTANBUL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
IRF,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.576175,67731152,513143064.71,1920,İSTANBUL PORTFÖY BİRİNCİ FON SEPETİ FONU
IRO,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.04492,18975563,38803508.07,73,İSTANBUL PORTFÖY ROBOTİK TEKNOLOJİLERİ SERBEST FON
IRT,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,7.749635,16099610,124766096.45,1522,INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON
IRV,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.188869,60355372,433886885.55,78,İSTANBUL PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON
IRY,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.113426,471493398,1939453021.68,2292,INVEO PORTFÖY PARA PİYASASI (TL) FONU
IST,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.200217,9311180926,1864254444.73,3066,İSTANBUL PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
ITC,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.108097,26331976,29178390.96,270,INVEO PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
ITP,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,13.170116,76268774,1004468565.18,11303,İŞ PORTFÖY TEKNOLOJİ KARMA FON
IUF,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,68.609845,320546580,21992651257.83,7656,İŞ PORTFÖY YEDİNCİ SERBEST (DÖVİZ-AVRO) FON
IUH,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,6.174851,1880840,11613904.96,707,INVEO PORTFÖY DÖNÜŞTÜRÜCÜ TEKNOLOJİLER FON SEPETİ FONU
IUV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,67.746677,310471311,21033399760.7,6308,İŞ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ)  FON
IV8,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.35678,14000500,32996094.89,133,INVEO PORTFÖY KİRA SERTİFİKALARI KATILIM FONU
IVF,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,5.983602,12229937,73179070.48,1274,İSTANBUL PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IVY,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,6.245431,115932998,724051507.4,12883,İSTANBUL PORTFÖY BLOCKCHAIN TEKNOLOJİLERİ DEĞİŞKEN FON
IYB,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.94179,14559738,86510900.43,284,AURA PORTFÖY DEĞİŞKEN FONU
IYV,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.06955,160402163,171558147.14,61,İSTANBUL PORTFÖY AŞİYAN SERBEST FON
IZB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.078643,17436801,193176096.5,81,İSTANBUL PORTFÖY BİRİNCİ FON SEPETİ SERBEST FON
IZS,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.706325,13361600,143053627.55,104,İSTANBUL PORTFÖY ALTINCI SERBEST FON
JET,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.234349,206505079,461404456.88,16563,ATA PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON
JUP,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.543199,101713390,55250591.14,52,AURA PORTFÖY JÜPİTER SERBEST (DÖVİZ) FON
KAV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.220888,310042606,18050955963.1,5665,KUVEYT TÜRK PORTFÖY ALTINCI KATILIM SERBEST (DÖVİZ-AVRO) FON
KCL,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.729494,6293922,10885302.38,167,KARE PORTFÖY ÇOKLU VARLIK KATILIM FONU
KCR,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.074821,80464836,86485309.99,725,AK PORTFÖY KÜLÇE ALTIN KATILIM FONU
KCV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,5.239472,565097692,2960813638.13,13534,KUVEYT TÜRK PORTFÖY ÇOKLU VARLIK KATILIM FONU
KDE,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.788128,409227765,731751689.55,4059,KUVEYT TÜRK PORTFÖY DENGELİ KATILIM FONU
KDL,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,53.453175,478853880,25596260422.14,7024,KUVEYT TÜRK PORTFÖY BEŞİNCİ KATILIM SERBEST (DÖVİZ) FON
KDO,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,57.249342,20189909,1155858999.97,501,İŞ PORTFÖY KATILIM SERBEST (DÖVİZ-AVRO) FON
KDT,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,55.473983,59149513,3281259054.81,1199,GARANTİ PORTFÖY KATILIM SERBEST (DÖVİZ) FON
KGM,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.972146,980013024,2912741325.1,30247,KUVEYT TÜRK PORTFÖY GÜMÜŞ KATILIM FON SEPETİ FONU
KH1,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.257712,71128614,89459278.04,1228,AK PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KHB,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.456901,8904257,12972619.49,226,KARE PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KHT,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.892371,2909098,5505091.54,198,ALLBATROSS PORTFÖY KARTAL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
KIA,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.437197,1207189,5356535.08,346,TRIVE PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON
KIB,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.213948,2500442,10536733.01,1073,TRIVE PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON
KIE,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.793699,96766274,463868402.05,978,TRIVE PORTFÖY PARA PİYASASI (TL) FONU
KIH,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.575693,38684706,60955228.42,24,KARE PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON
KIK,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.399455,109109954,152694416.76,1357,KUVEYT TÜRK PORTFÖY İKİNCİ KATILIM FONU
KIS,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,0.222666,405281447,90242342.37,757,ASTRA PORTFÖY KİRA SERTİFİKASI KATILIM (DÖVİZ) FONU
KKC,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.172211,782823,45538544.6,51,KARE PORTFÖY KATILIM SERBEST (DÖVİZ-AVRO) FON
KKH,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,6.970407,73833476,514649372.47,4985,İŞ PORTFÖY DENGELİ FON SEPETİ FONU
KKL,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,2.572073,1429006649,3675509175.86,1641,ALLBATROSS PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON
KLI,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.347613,75803569,102153905.53,168,AK PORTFÖY PARA PİYASASI KATILIM SERBEST FON
KLS,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,41.388376,7181,297209.93,2,ALLBATROSS PORTFÖY KATILIM SERBEST (DÖVİZ) FON
KLU,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,4.970386,18419658275,91552803693.08,110075,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU
KME,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.635262,89370518,146144195.8,1250,KUVEYT TÜRK PORTFÖY TEMKİNLİ KATILIM FONU
KMF,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,3.45786,509463026,1761651564.75,2225,AZİMUT PORTFÖY ALTIN KATILIM FONU
KMN,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,0.958956,478375983,458741725.26,4875,YAPI KREDİ PORTFÖY KIYMETLİ MADENLER KATILIM FONU
KNI,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.41097,6997125767,9872732964.7,409,AZİMUT PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON
KNJ,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.069858,577198395,1194718537,16203,KUVEYT TÜRK PORTFÖY ENERJİ KATILIM FONU
KOD,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.001754,52280933,52372643.15,729,YAPI KREDİ PORTFÖY KÜÇÜK ÖLÇEKLİ ŞİRKETLER DEĞİŞKEN FON
KOT,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.468303,106101067,155788553.7,3521,AZİMUT PORTFÖY KOÇ TOPLULUĞU ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KP3,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,53.557552,263284,14100846.64,10,KARE PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON
KPA,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.60329,323612139,518843993.9,14136,KUVEYT TÜRK PORTFÖY KAR PAYI ÖDEYEN KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KPC,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,20.275129,221959554,4500258605.66,24889,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KPD,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,49.009194,6221185,304895263.97,544,KUVEYT TÜRK PORTFÖY KAR PAYI ÖDEYEN KATILIM SERBEST (DÖVİZ) FON
KPF,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.819252,81691494,148617383.94,215,NEO PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
KPH,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.178813,419681126,494725401.46,11515,İŞ PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KPI,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.512243,4115208384,6223193712.57,7115,İŞ PORTFÖY PARA PİYASASI KATILIM (TL) FONU
KPP,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,3.250355,124015227,403093475.26,650,KARE PORTFÖY PARA PİYASASI FONU
KPU,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,3.734043,139862787,522253657.68,6092,KUVEYT TÜRK PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KRC,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.149457,203316320,30387090.56,145,KARE PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
KRF,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,21.592684,2268316,48979031.73,580,KARE PORTFÖY BİRİNCİ DEĞİŞKEN FON
KRR,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,1.125747,23961052,26974092.99,670,İŞ PORTFÖY KARMA FON
KRS,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.528801,2729636540,1443434183.37,1077,KARE PORTFÖY SERBEST (DÖVİZ) FON
KRT,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,75.855375,10496543,796219206.38,167,KARE PORTFÖY TÜRKİYE ODAKLI SERBEST (DÖVİZ ) FON
KSK,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,3.007491,1589097860,4779197310.64,680,AZİMUT PORTFÖY İKİNCİ PARA PİYASASI KATILIM FONU
KSR,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,5.053844,30953789,156435621.05,3809,KUVEYT TÜRK PORTFÖY SÜRDÜRÜLEBİLİRLİK KATILIM FONU
KST,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.849657,4485653,8296919.42,439,ALLBATROSS PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KSV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.881359,6644634076,39079476470.99,9760,KUVEYT TÜRK PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON
KTI,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.975153,47946777,94702213.68,575,AZİMUT PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KTJ,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.625075,575173219,1509873000.3,21229,KUVEYT TÜRK PORTFÖY TEKNOLOJİ KATILIM FONU
KTM,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,22.362848,31107785,695658674.85,5923,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM (TL) FONU
KTN,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,8.233969,50775867,418086923.82,4258,KUVEYT TÜRK PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU
KTR,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.889446,2299119650,25036138724.96,616,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM SERBEST (TL) FON
KTS,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,14.504174,9827328,142537274.74,826,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
KTT,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,71.520955,72992052,5220461238.21,1436,KUVEYT TÜRK PORTFÖY DÖRDÜNCÜ KATILIM SERBEST (DÖVİZ) FON
KTV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Kisa Vadeli Kira Sertifikalari Katilim Fonu,7.89607,4970766996,39249526041.91,47187,KUVEYT TÜRK PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU
KU3,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.110227,240488324,266996733.38,2880,KUVEYT TÜRK PORTFÖY ÜÇÜNCÜ KATILIM FONU
KUA,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.379126,67555344,93167316.58,2055,KUVEYT TÜRK PORTFÖY AGRESİF KATILIM FONU
KUB,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.75721,740073217,560390768.18,3552,KARE PORTFÖY DEĞİŞKEN  (DÖVİZ) FONU
KUD,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.736949,156578608,271969069.75,2830,KUVEYT TÜRK PORTFÖY DİNAMİK KATILIM FONU
KUT,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,12.25179,625763561,7666724006.21,40406,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU
KVS,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.924401,6268103218,24598553357.03,2364,AZİMUT PORTFÖY KISA VADELİ SERBEST (TL) FON
KVT,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.314351,74553261,97989148.53,2890,AK PORTFÖY ENERJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KYA,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.107763,52738451,58421684.17,1476,KARE PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)
KYS,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,54.170491,207100,11218708.76,18,KARE PORTFÖY YEDİNCİ SERBEST (DÖVİZ) FON
KZL,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,28.246371,3141672557,88740847284.22,65458,KUVEYT TÜRK PORTFÖY ALTIN KATILIM FONU
KZU,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.391475,192383728,460080789.67,5747,KUVEYT TÜRK PORTFÖY İKİNCİ ALTIN KATILIM FONU
LKF,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.038519,132257805,137352240.13,1351,İŞ PORTFÖY ALTIN KATILIM FONU
LLA,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.04039,21521432,22390684.56,702,ALLBATROSS PORTFÖY AYDIN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
LPH,STATECH PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.495978,3000178253,4488201944.42,2865,STATECH PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
LTL,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.128523,243217515,274476532.9,4391,AHLATCI PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MAC,MARMARA CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.699297,5613222801,3925307241.03,34917,MARMARA CAPITAL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MAD,MEKSA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.955713,23495275,22454733.13,353,MEKSA PORTFÖY BİRİNCİ DEĞİŞKEN FON
MAS,MARMARA CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.148486,62805333,700184358.21,191,MARMARA CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
MBL,MEKSA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.295073,72981632,21534914.54,212,MEKSA PORTFÖY İKİNCİ DEĞİŞKEN FON
MBR,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Borçlanma Araçları Fonu,1.805266,259440012,468358181.9,600,MT PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
MCU,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.4244,164513456,234332888.17,151,AZİMUT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
MD1,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,2.167325,95004210,205905029.26,617,MT PORTFÖY BİRİNCİ DEĞİŞKEN FON
MD2,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,2.095529,121782796,255199356.36,606,MT PORTFÖY İKİNCİ DEĞİŞKEN FON
MDF,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.392684,386924976,538864229.3,935,FİBA PORTFÖY MODEL EMTİA FON SEPETİ SERBEST FON
