fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
MET,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,6.147844,123346228,758313400.12,6496,GARANTİ PORTFÖY METAVERSE VE YENİ TEKNOLOJİLER DEĞİŞKEN FON
MGB,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.538685,39756012,61171975.73,514,İŞ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
MGH,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.306886,211496499,487898397.76,730,TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
MHF,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.936488,56397749,109213559.87,2731,MT PORTFÖY BIST HALKA ARZ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
MJB,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.663108,6752255,51743259.59,796,AKTİF PORTFÖY BİRİNCİ FON SEPETİ FONU
MJG,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,11.096385,88306420,979881997.24,7240,AKTİF PORTFÖY GÜMÜŞ FON SEPETİ FONU
MJH,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.700187,6115170,28742444.37,38,AKTİF PORTFÖY FORTUNA SERBEST FON
MJL,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,61.749301,14933668,922143565.17,577,AKTİF PORTFÖY AKTİF SERBEST (DÖVİZ-AVRO) FON
MKA,MARMARA CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.176387,62177799,73145142.45,1660,MARMARA CAPİTAL PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MKG,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,17.578396,85803637,1508290341.86,7955,AKTİF PORTFÖY ALTIN KATILIM FONU
MLT,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.3198,15051400,19864833.1,73,DENİZ PORTFÖY MELTEM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
MMH,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,16.867554,12867717,217046905.31,1601,AKTİF PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MOZ,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.276602,263488650,336370257.74,112,EMAA BLUE PORTFÖY MOZAİK SERBEST FON
MPE,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.423215,92142316,131138308.59,109,MT PORTFÖY PARA PİYASASI KATILIM (TL) FONU
MPF,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Kisa Vadeli Kira Sertifikalari Katilim Fonu,8.557261,176400020,1509500970.41,1887,AKTİF PORTFÖY KISA VADELİ KİRA SERTİFİKASI KATILIM (TL) FONU
MPI,MEKSA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.18988,23226062,74088349.7,36,MEKSA PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON
MPK,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,10.165134,24923938,253355161.08,1509,AKTİF PORTFÖY KİRA SERTİFİKASI KATILIM (TL) FONU
MPL,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,2.076554,253651085,526720167.94,699,MT PORTFÖY PARA PİYASASI (TL) FONU
MPN,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,61.551006,5963035,367030801.49,276,AKTİF PORTFÖY İKİNCİ AKTİF SERBEST (DÖVİZ) FON
MPP,MEKSA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,22.030153,15091655,332471468.63,1115,MEKSA PORTFÖY PRİME SERBEST FON
MPS,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,23.38266,5976979,139757676.1,2437,AKTİF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MRI,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.225695,10950096,13421476.33,109,TEB PORTFÖY MERİDYEN SERBEST FON
MT1,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,46.601424,622235,28997037.32,20,MT PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
MT2,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.449878,2825563623,4096721616.86,802,MT PORTFÖY PARA PİYASASI SERBEST (TL) FON
MTD,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.254936,91012037,114214245.96,1432,BV PORTFÖY MALZEME TEKNOLOJİLERİ DEĞİŞKEN FON
MTF,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.448172,40389425,58490853.88,40,MT PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
MTG,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.698699,125897061,213861154.54,292,DENİZ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOGUN FON)
MTH,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,2.147354,104274024,223913272.98,3000,MT PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
MTK,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.674807,41389197,69318929.15,980,MT PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MTS,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.801108,10148630,28427404.27,651,AKTİF PORTFÖY TARIM VE SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU
MTV,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.319266,25938911,137975968.28,12595,AK PORTFÖY METAVERSE VE DİJİTAL YAŞAM TEKNOLOJİLERİ DEĞİŞKEN FON
MTX,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.29246,15344471,81209997.66,2016,TEB PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON
MUT,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.989405,379359548,754699613.53,1470,GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
NAK,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.075513,112467072,120959845.76,159,NEO PORTFÖY ALTIN KATILIM FONU
NAU,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,3.10244,645597352,2002927239.35,9143,NEO PORTFÖY ALTIN FONU
NBO,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,1.556119,1597028695,2485166419.35,392,NEO PORTFÖY BORÇLANMA ARACI FONLARI FON SEPETİ FONU
NBZ,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,73.848963,20492269,1513332806.87,271,NEO PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
NCS,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.780312,127957615,7521388533.08,1730,NUROL PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON
NHP,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.70352,2090223,11921627.64,146,NEO PORTFÖY BİRİNCİ FON SEPETİ FONU
NHY,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,5.600485,23620961,132288835.29,1865,NEO PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
NJF,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,12.720635,68026239,865336966.85,1730,NUROL PORTFÖY ALTIN KATILIM FONU
NJR,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,5.992467,310003921,1857688312.93,2435,NUROL PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
NJY,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,7.728771,52674270,407107363.95,1367,NUROL PORTFÖY BİRİNCİ KATILIM FONU
NKA,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,50.351932,2606752,131255000.33,15,NEO PORTFÖY KATILIM SERBEST (DÖVİZ) FON
NKC,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.171267,271352079,317825614.95,1036,NEO PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NKM,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.92192,40673484,37497698.83,417,NEO PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NKP,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.118987,129496281,144904613.59,3041,NEO PORTFÖY KAR PAYI ÖDEYEN DEĞİŞKEN FON
NKT,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.521556,65739313,100026054.79,825,NUROL PORTFÖY BİRİNCİ KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NLE,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.530913,211264069,323426893.92,8977,NUROL PORTFÖY EMLAK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NLK,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.941581,3295622860,6398720272.05,917,NUROL PORTFÖY KISA VADELİ SERBEST FON
NME,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.109138,932543,54189269.6,48,NUROL PORTFÖY MERCAN KATILIM SERBEST (DÖVİZ) FON
NMU,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.294417,736690978,953585528.92,330,NUROL PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
NOI,TACİRLER PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.50419,900597725,1354670286.26,14,TACİRLER PORTFÖY NOVA İSTATİSTİKSEL ARBİTRAJ SERBEST FON
NPH,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.495241,84018349,125627640.32,674,NUROL PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NRC,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,10.697542,19457036,208142469.01,3438,NEO PORTFÖY BİRİNCİ DEĞİŞKEN FON
NRG,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.735487,848260795,4865188348.39,2977,NEO PORTFÖY BİRİNCİ PARA PİYASASI FONU
NSA,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.626367,293946599,772011722.97,314,NEO PORTFÖY PARA PİYASASI KATILIM SERBEST FON
NSD,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,66.50589,256079123,17030769912.68,182,NUROL PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON
NSH,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.282248,1171149320,2672852947.12,1309,NUROL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
NSK,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.978661,17943928,125224584.26,80,NEO PORTFÖY BİRİNCİ SERBEST FON
NSP,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.898479,544626581,1033962175.33,2433,NUROL PORTFÖY PARA PİYASASI KATILIM FONU
NST,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.115803,43332074,48350064.61,3139,İŞ PORTFÖY EMLAK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NSY,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.467513,942668842,1383378561.41,57,NEO PORTFÖY YEDİNCİ SERBEST FON
NTB,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.789681,550964070,3189906213.12,1,AZİMUT PORTFÖY AVŞAR HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
NTI,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.614149,150822759,243450452.73,1386,NEO PORTFÖY TEKNOLOJİ VE İNOVASYON DEĞİŞKEN FON
NUB,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,60.46746,34187884,2067254501.65,892,NUROL PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON
NUH,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.256171,40992379,51493438.76,778,NEO PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NVB,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.962197,900581498,4468863053.34,4279,NEO PORTFÖY İKİNCİ PARA PİYASASI (TL) FON
NVK,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,47.484747,3417335,162271286.97,19,INVEO PORTFÖY KATILIM SERBEST (DÖVİZ) FON
NVT,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.782548,2275872488,10884469597.92,107,NEO PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON
NVZ,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.594937,8735114,511833457.62,327,NEO PORTFÖY ORSA SERBEST (DÖVİZ) FON
NZH,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.42459,156551126,536123355.43,294,NEO PORTFÖY İKİNCİ DEĞİŞKEN FON
NZT,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.241917,476923286,2976915670.28,364,NEO PORTFÖY PARA PİYASASI SERBEST FON
NZU,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,51.907079,875766,45458454.78,31,NUROL PORTFÖY ZÜMRÜT KATILIM SERBEST (DÖVİZ) FON
OBI,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,3.231896,91676864,296290113.64,491,OYAK PORTFÖY İKİNCİ BORÇLANMA ARAÇLARI (TL) FONU
OBP,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.20817,182379329,37965863.96,832,OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON
ODD,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.091334,42065232,466559555.05,30,OYAK PORTFÖY DÖRDÜNCÜ SERBEST FON
ODG,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.170168,56684974,66330959.02,31,ONE PORTFÖY İKİNCİ DEĞİŞKEN FON
ODP,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.305808,41296442,301703889.15,135,OSMANLI PORTFÖY BİRİNCİ SERBEST FON
ODS,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,70.171314,1683521,118134881.22,106,OYAK PORTFÖY İKİNCİ SERBEST(DÖVİZ) FON
ODV,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,19.236423,80469162,1547938872.55,3756,AK PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU
OFI,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.107098,38429120,157832175.71,567,OYAK PORTFÖY İKİNCİ FON SEPETİ FONU
OFS,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,8.375445,22443297,187972596.64,427,OYAK PORTFÖY BİRİNCİ FON SEPETİ FONU
OGD,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,11.683914,66512990,777132058.64,3082,OYAK PORTFÖY ALTIN KATILIM FONU
OHB,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,24.033359,59026714,1418610192.83,1034,OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
OHK,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.847392,15049453,42851695.75,1391,OYAK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
OIL,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,3.909924,11292203,44151654.34,662,OSMANLI PORTFÖY ALTIN FON SEPETİ FONU
OIR,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.117151,3686421,18863974.33,221,OSMANLI PORTFÖY DENGELİ FON SEPETİ FONU
OJB,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,54.237436,495558415,26877817970.59,6688,QNB PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON
OJK,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,13.474554,3437125005,46313728095.72,27432,QNB PORTFÖY ALTIN FONU
OJT,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,12.905138,354712456,4577613201.66,10971,QNB PORTFÖY TEKNOLOJİ FON SEPETİ FONU
OKD,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.61729,137391155,84810175.47,975,OYAK PORTFÖY BİRİNCİ DEĞİŞKEN FON
OKP,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,6.642382,14325602,95156119.28,421,OYAK PORTFÖY BİRİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
OKT,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.168159,682116996,114704123.85,844,OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
OLA,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,53.842041,378109,20358159.67,31,OSMANLI PORTFÖY İKİNCİ SERBEST (DÖVİZ- AVRO) FON
OLD,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,3.067766,42749618,131145827.67,5351,QNB PORTFÖY TEMİZ ENERJİ VE SU FON SEPETİ FONU
OLE,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.220065,68722727,358737086.82,480,OSMANLI PORTFÖY BİRİNCİ FON SEPETİ FONU
OMG,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.812597,716197953,1298178048.78,681,AZİMUT PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
OMT,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.022328,91884342,93935901.86,84,OSMANLI PORTFÖY PARA PİYASASI KATILIM (TL) FONU
ONE,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.462604,20161693,29488574.83,664,AKTİF PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
ONK,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,60.674338,1551243735,94120686415.15,20970,AK PORTFÖY ONİKİNCİ SERBEST (DÖVİZ-AVRO) FON
ONN,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.611034,246434102,1629184161.52,613,AKTİF PORTFÖY AKTİF ONİKS SERBEST (TL) FON
ONS,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,55.172085,3035897251,167496780369.86,23810,İŞ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON
OPB,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,13.502747,3706335,50045702.09,421,OSMANLI PORTFÖY BİRİNCİ DEĞİŞKEN FON
OPD,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,8.756096,7945986,69575818.76,18,OSMANLI PORTFÖY ANKA SERBEST FON
OPF,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.285952,134074163,440561251.84,987,OSMANLI PORTFÖY AGRESİF DEĞİŞKEN FON
OPH,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,24.568012,35140632,863335477.43,2440,OSMANLI PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)
OPI,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,22.240516,9303877,206923022.11,1497,OSMANLI PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
OPL,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,9.654905,3523827,34022215.87,461,OSMANLI PORTFÖY İKİNCİ DEĞİŞKEN FON
ORC,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.336126,934858482,1249089147.64,54,ASTRA PORTFÖY ALFA SERBEST FON
OSD,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,14.654941,40774737,597551383.87,842,OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU
OSL,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.160112,10453477176,1673731586.63,4032,OSMANLI PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
OTJ,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.265747,431876405,3137904628.3,21134,OYAK PORTFÖY KIYMETLİ MADENLER KATILIM FON SEPETİ FONU
OTK,OYAK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,8.620338,493458,4253774.59,65,OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON
OTM,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.295695,11155924,14454679.27,92,AZİMUT PORTFÖY OTOMOTİV SEKTÖRÜ DEĞİŞKEN FON
OUD,OSMANLI PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,67.594108,2214220,149668224.8,116,OSMANLI PORTFÖY ATLANTİK SERBEST (DÖVİZ) FON
OVD,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,3.62226,257595800,933079019.74,3316,QNB PORTFÖY EMTİA FON SEPETİ FONU
PAL,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.090327,2628580068,152695076984.99,30562,AK PORTFÖY ALTINCI SERBEST(DÖVİZ) FON
PBK,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.667804,1712538,100470844.41,107,ASTRA PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON
PBN,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.553655,286393250,444956299.91,547,PİRAMİT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
PDD,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,6.041423,136215935,822938032.59,172,ASTRA PORTFÖY KATILIM FONU
PDF,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,61.252813,7745452,474430721.99,51,ASTRA PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
PEA,PERFORM PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,1.472693,47232210,69558534.35,98,PERFORM PORTFÖY ALTIN FONU
PFO,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.38339,32514381,77494434.92,283,PHİLLİP PORTFÖY FON SEPETİ FONU
PGD,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.821495,102494183,186692591.92,141,ASTRA PORTFÖY AGRESİF DEĞİŞKEN FON
PGS,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.274548,123637416,157581838.05,415,AZİMUT PORTFÖY PAY GERİ ALIMI YAPAN ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
PHF,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.431533,312096225,446775955.8,241,PİRAMİT PORTFÖY BİST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
PHI,PİRAMİT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.52851,50922310,77835271.16,133,PİRAMİT PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
PHK,PHİLLİP PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.551832,51769437,80337472.02,356,PHİLLİP PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
