fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
HJB,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,4.735383,22535032,106712016.27,1503,HEDEF PORTFÖY BİRİNCİ DEĞİŞKEN FON
HKG,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.529132,27336075,41800466.8,1154,ZİRAAT PORTFÖY HALK'IN ÜRETEN KADINLARI DEĞİŞKEN FON
HKH,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,8.595015,86397101,742584368.64,13127,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HKJ,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.447563,7889676412,11420806705.43,2210,HEDEF PORTFÖY PARA PİYASASI SERBEST FON
HKM,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,3.727769,11230704,41865475.15,845,HEDEF PORTFÖY BAŞAK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
HKR,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.925532,358970191,1409148965.16,1452,HSBC PORTFÖY KIRMIZI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
HMC,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,9.038683,649891,5874159.05,121,HEDEF PORTFÖY EKİNOKS SERBEST (TL) FON
HMG,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.069577,108422452712,7543670737.44,6066,HSBC PYŞ MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON(HİSSE SENEDİ YOĞUN FON)
HML,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,48.641645,1607387,78185947.68,41,HEDEF PORTFÖY KATILIM SERBEST (DÖVİZ) FON
HMS,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.094478,2568385603,242654679.89,3933,HSBC PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HOA,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.244166,7928482613,1935866298.26,3344,HSBC PORTFÖY TEKNOLOJİ DEĞİŞKEN FON
HOY,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Yabancı Fon Sepeti Fonu,0.365909,3696312508,1352514328.17,2539,HSBC PORTFÖY YABANCI BYF FON SEPETI
HP3,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,59.7041,12364993,738240784.2,168,HEDEF PORTFÖY LİDYA SERBEST (DÖVİZ) FON
HPD,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.214672,1346615243,289080299.22,1459,HSBC PORTFÖY İKİNCİ DEĞİŞKEN FON
HPH,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Katılım Fonu,2.434937,2473050396,6021721509.95,9058,HEDEF PORTFÖY PARA PİYASASI KATILIM FONU
HPO,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.173465,6718687425,1165454181.53,2837,HSBC PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON
HPT,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.116279,34902502004,4058429859.21,10437,HSBC PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
HRZ,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.051086,98855884,202761882.27,5399,AKTİF PORTFÖY BIST HALKA ARZ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HSA,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1638.838276,2461112,4033364547.1,2339,HSBC PORTFÖY DEĞİŞKEN (TL) FON
HSL,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,423.309592,61937309,26218656999.91,24087,HSBC PORTFÖY PARA PİYASASI (TL) FONU
HST,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.03,385659736,397229381.41,3718,HSBC PORTFÖY  BORÇLANMA ARAÇLARI (TL) FONU
HTF,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.48468,3049122290,4526970576.5,517,HSBC PORTFÖY PARA PİYASASI SERBEST (TL) FON
HTJ,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Değişken Fon,1.972696,23762932,46877040.19,251,HEDEF PORTFÖY TEKNOLOJİ DEĞİŞKEN FON
HTK,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,0.990993,98757150,97867611.15,809,QNB PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ FON SEPETİ FONU
HTS,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,59.005845,81677061,4819423990.62,2634,HSBC PORTFÖY ALTINCI SERBEST (DÖVİZ) FON
HVI,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,1.279315,32382561,41427510.25,351,DENİZ PORTFÖY HOLDİNGLER VE İŞTİRAKLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HVK,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Borçlanma Araçları Fonu,4.956093,81051204,401697332.25,1236,HEDEF PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU
HVS,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.579865,1664973800,2630433039.71,10021,HSBC PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HVT,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,4.867701,153339358,746410101.36,1852,ALLBATROSS PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU
HVU,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,5.659094,3044987,17231868.6,776,ALLBATROSS PORTFÖY BİRİNCİ DEĞİŞKEN FON
HVZ,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,6.727425,11766669,79159378.44,1750,ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HYP,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.966256,52531657,576075578.46,62,AZİMUT PORTFÖY İVME SERBEST FON
HYU,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.845054,600676552,1108280674.43,233,HSBC PORTFÖY KISA VADELİ SERBEST (TL) FON
HYV,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Para Piyasası Fonu,6.49879,952703812,6191421886.29,6363,HEDEF PORTFÖY PARA PİYASASI (TL) FONU
IAE,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.120005,126771562,268756372.92,448,İSTANBUL PORTFÖY AGRESİF DEĞİŞKEN FON
IAM,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,1.733369,46090589,79891987.13,2808,İŞ PORTFÖY AGRESİF FON SEPETİ FONU
IAR,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,76.481685,1830883,140029016.28,19,İSTANBUL PORTFÖY DÖRDÜNCÜ SERBEST FON
IAT,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,0.200845,10914832343,2192193399.58,8957,İŞ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU
IAU,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.703293,6139468,16596778.5,200,PARDUS PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
IAY,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.4901,30320690,45180847.63,195,INVEO PORTFÖY ALTIN KATILIM FONU
IBB,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,16.064465,84825277,1362672673.22,8618,İŞ PORTFÖY ATAK DEĞİŞKEN FON
ICC,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.356337,18398105,24954031.07,277,TEB PORTFÖY BEŞİNCİ DEĞİŞKEN FON
ICD,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,137.592032,258168,35521859.64,199,TEB PORTFÖY DÖRDÜNCÜ DEĞİŞKEN FON
ICF,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,190.24926,114240,21734075.49,535,TEB PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ICH,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.477425,406352361,1006707551.08,4665,PARDUS PORTFÖY İKİNCİ DEĞİŞKEN FON
ICM,İNCİR PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,1.005303,48942442,49201995.95,36,İNCİR PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU
ICS,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,50.318489,299647,15077784.23,53,TEB PORTFÖY SERBEST (DÖVİZ) FON
ICV,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.091432,1044942,6365192.65,49,TEB PORTFÖY ONDOKUZUNCU SERBEST FON
ICZ,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,8.108971,129661626,1051422323.36,22000,AK PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IDD,LOGOS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.156125,209030711,32634987.94,25,LOGOS PORTFÖY DİNAMİK DAĞIMLI SERBEST FON
IDF,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,78.19874,164304761,12848425227.67,4308,İŞ PORTFÖY SERBEST (DÖVİZ) FON
IDH,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,12.553203,67857932,851834378.97,19629,İŞ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IDI,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.743425,43767669,76305627.81,1221,AZİMUT PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IDL,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,6.203059,657834124,4080584053.43,3909,AKTİF PORTFÖY PARA PİYASASI (TL) FONU
IDO,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.971626,1419883724,83732851962.29,15633,İŞ PORTFÖY ONDOKUZUNCU SERBEST (DÖVİZ-AVRO) FON
IDY,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.237037,2241682967,531361357.46,2461,TEB PORTFÖY İKİNCİ DEĞİŞKEN FON
IED,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.04176,66628900,69411335.83,1311,İŞ PORTFÖY AGRESİF DEĞİŞKEN FON
IEN,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.177035,10942360,12879546.11,89,İSTANBUL PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
IEV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.996653,17920692,89543472.66,4198,İŞ PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON
IFN,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,9.117373,385017,3510343.66,419,TEB PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IFV,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,4.777575,16113417,76983060.91,204,TEB PORTFÖY BİRİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
IGZ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.864481,45090512,534975526.57,3,İŞ PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
IH1,İNCİR PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,0.92088,190814323,175717120.28,101,İNCİR PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IHA,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,3.055902,1626961,4971833.5,299,ALLBATROSS PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IHC,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.684429,51203395,393468829.63,441,INVEO PORTFÖY INTER SERBEST FON
IHK,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,16.120825,89724471,1446432491.56,28469,İŞ PORTFÖY İŞ'TE KADIN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IHP,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.704706,32775807,55873128.95,249,İSTANBUL PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
IHT,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,3.651679,19523607,71293950.53,3269,İŞ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IHV,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.824795,114190456,208374134.97,35,INVEO PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
IHZ,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,0.810633,2981419,2416836.7,67,ALLBATROSS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
IIE,BULLS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,4.023566,86029877,346146914.43,3259,BULLS PORTFÖY İKİNCİ SERBEST FON
IIH,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,32.752307,52047577,1704678225.96,21183,İSTANBUL PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IIN,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.450361,950236966,1378186183.7,131,INVEO PORTFÖY PARA PİYASASI SERBEST (TL) FON
IJA,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,13.832804,12285533,169943360.79,1198,INVEO PORTFÖY ATAK DEĞİŞKEN FON
IJB,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,6.75479,30744005,207669285.32,6911,İŞ PORTFÖY DİJİTAL OYUN SEKTÖRÜ KARMA FON
IJC,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,15.493266,267735064,4148090526.1,43705,İŞ PORTFÖY YARI İLETKEN TEKNOLOJİLERİ DEĞİŞKEN FON
IJI,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,9.962634,20352207,202761581.74,264,İSTANBUL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON )
IJP,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,9.251287,67730839,626597430.6,12575,İŞ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON
IJT,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.333834,168815253,1238063121.97,1620,İŞ PORTFÖY TARIM SERBEST FON
IJV,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.790115,647946152,3751682880.27,2815,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU
IJZ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,14.802788,64292737,951711764.49,15739,İŞ PORTFÖY SİBER GÜVENLİK TEKNOLOJİLERİ DEĞİŞKEN FON
IKL,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,9.975527,25523779,254613133.84,5374,İŞ PORTFÖY SAĞLIK ŞİRKETLERİ KARMA FON
IKP,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,9.041768,106715343,964895351.86,12562,İŞ PORTFÖY YENİLENEBİLİR ENERJİ KARMA FON
IKV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.557558,141091656,219758460.57,1243,İŞ PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
ILU,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.201603,1837384432,2207806291.65,4,İSTANBUL PORTFÖY ONALTINCI SERBEST FON
ILZ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,8.393957,129808035,1089603004.66,6330,İŞ PORTFÖY TEMKİNLİ FON SEPETİ FONU
IMB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.169868,3518565,4116257.87,173,İSTANBUL PORTFÖY ALGORİTMİK MODEL HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IMF,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.707874,66550045,379859253.92,19,İSTANBUL PORTFÖY MAESTRO SERBEST FON
IML,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.736798,495419221,860443136.52,4516,İŞ PORTFÖY MODEL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IOG,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,13.637998,951608527,12978034961.48,18306,İŞ PORTFÖY GÜMÜŞ SERBEST FON
IOO,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.72891,6698589491,31677024323.71,8447,İŞ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU
IPB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.837304,1149112381,962156785.45,14675,İSTANBUL PORTFÖY BİRİNCİ DEĞİŞKEN FON
IPG,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,9.719699,36259532,352431749.27,1709,İŞ PORTFÖY ATAK FON SEPETİ FONU
IPJ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,19.53679,63628364,1243094001.18,18253,İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON
IPV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,79.150159,26436872,2092482626.52,11868,İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU
IRB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.346379,945016825,1272351158.84,721,İSTANBUL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
IRF,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.628194,67847549,517554254.63,1935,İSTANBUL PORTFÖY BİRİNCİ FON SEPETİ FONU
IRO,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.050693,18975563,38913060.91,73,İSTANBUL PORTFÖY ROBOTİK TEKNOLOJİLERİ SERBEST FON
IRT,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,7.863884,16102476,126628008.58,1521,INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON
IRV,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.170715,60286372,432296417.78,77,İSTANBUL PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON
IRY,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.109698,484209172,1989953255.83,2313,INVEO PORTFÖY PARA PİYASASI (TL) FONU
IST,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.2,9167199038,1833440126.7,3070,İSTANBUL PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
ITC,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.153128,26331320,30363382.63,275,INVEO PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
ITP,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,13.206979,76327637,1008057474.88,11299,İŞ PORTFÖY TEKNOLOJİ KARMA FON
IUF,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,68.646668,320964738,22033159953.12,7670,İŞ PORTFÖY YEDİNCİ SERBEST (DÖVİZ-AVRO) FON
IUH,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,6.231179,1915544,11936094.78,707,INVEO PORTFÖY DÖNÜŞTÜRÜCÜ TEKNOLOJİLER FON SEPETİ FONU
IUV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,67.759042,312700637,21188295685.92,6321,İŞ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ)  FON
IV8,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.354901,14003204,32976156.18,134,INVEO PORTFÖY KİRA SERTİFİKALARI KATILIM FONU
IVF,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,6.296428,12237270,77051089.63,1277,İSTANBUL PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IVY,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,6.27009,117489089,736667108.13,12895,İSTANBUL PORTFÖY BLOCKCHAIN TEKNOLOJİLERİ DEĞİŞKEN FON
IYB,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.988231,14562338,87202644.45,287,AURA PORTFÖY DEĞİŞKEN FONU
IYV,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.122108,160402163,179988514.46,62,İSTANBUL PORTFÖY AŞİYAN SERBEST FON
IZB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.159483,15246880,170147292.31,83,İSTANBUL PORTFÖY BİRİNCİ FON SEPETİ SERBEST FON
IZS,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.727044,12720899,136457637.14,99,İSTANBUL PORTFÖY ALTINCI SERBEST FON
JET,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.235735,211003959,471748845.18,16594,ATA PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON
JUP,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.543143,101713390,55244935.36,52,AURA PORTFÖY JÜPİTER SERBEST (DÖVİZ) FON
KAV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.173849,309509272,18005345735.9,5665,KUVEYT TÜRK PORTFÖY ALTINCI KATILIM SERBEST (DÖVİZ-AVRO) FON
KCL,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.754194,6278758,11014161.34,167,KARE PORTFÖY ÇOKLU VARLIK KATILIM FONU
KCR,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.063411,76470354,81319413.43,715,AK PORTFÖY KÜLÇE ALTIN KATILIM FONU
KCV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,5.278876,568307740,3000026105.6,13551,KUVEYT TÜRK PORTFÖY ÇOKLU VARLIK KATILIM FONU
KDE,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.801454,408442973,735791192.54,4054,KUVEYT TÜRK PORTFÖY DENGELİ KATILIM FONU
KDL,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,53.428963,477757066,25526064441.78,7020,KUVEYT TÜRK PORTFÖY BEŞİNCİ KATILIM SERBEST (DÖVİZ) FON
KDO,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,57.200847,20197196,1155296728.04,497,İŞ PORTFÖY KATILIM SERBEST (DÖVİZ-AVRO) FON
KDT,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,55.471211,59197541,3283759312.28,1201,GARANTİ PORTFÖY KATILIM SERBEST (DÖVİZ) FON
KGM,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.913622,980265501,2856122853.72,30397,KUVEYT TÜRK PORTFÖY GÜMÜŞ KATILIM FON SEPETİ FONU
KH1,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.319861,74795881,98720164.7,1210,AK PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KHA,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,4.555175,890788494,4057697812.55,31609,PARDUS PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
